id,title,published,last_modified,cvss_score,severity,cvss_version,url,source_identifier,status
CVE-2025-31434,CVE-2025-31434 - WordPress FormLift for Infusionsoft Web Forms <= 7.5.19 - Cross Site Scripting (XSS) Vulnerability,2025-03-28T12:15:16.030000Z,2025-03-28T18:11:40.180000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31434,audit@patchstack.com,Awaiting Analysis
CVE-2025-31433,CVE-2025-31433 - WordPress Magic Embeds <= 3.1.2 - Cross Site Scripting (XSS) Vulnerability,2025-03-28T12:15:15.877000Z,2025-03-28T18:11:40.180000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31433,audit@patchstack.com,Awaiting Analysis
CVE-2025-31432,CVE-2025-31432 - WordPress Pop-Up Chop Chop <= 2.1.7 - Local File Inclusion Vulnerability,2025-03-28T12:15:15.720000Z,2025-03-28T18:11:40.180000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31432,audit@patchstack.com,Awaiting Analysis
CVE-2025-2815,CVE-2025-2815 - Administrator Z <= 2025.03.24 - Missing Authorization to Authenticated (Subscriber+) Arbitrary Options Update,2025-03-28T12:15:15.550000Z,2025-03-28T18:11:40.180000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-2815,security@wordfence.com,Awaiting Analysis
CVE-2025-2870,CVE-2025-2870 - Reflected Cross-Site Scripting (XSS) vulnerability in Clinic Queuing System,2025-03-28T11:15:38.207000Z,2025-03-28T18:11:40.180000Z,4.8,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-2870,cve-coordination@incibe.es,Awaiting Analysis
CVE-2025-2869,CVE-2025-2869 - Reflected Cross-Site Scripting (XSS) vulnerability in Clinic Queuing System,2025-03-28T11:15:38.053000Z,2025-03-28T18:11:40.180000Z,4.8,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-2869,cve-coordination@incibe.es,Awaiting Analysis
CVE-2025-2868,CVE-2025-2868 - Reflected Cross-Site Scripting (XSS) vulnerability in Clinic Queuing System,2025-03-28T11:15:37.840000Z,2025-03-28T18:11:40.180000Z,4.8,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-2868,cve-coordination@incibe.es,Awaiting Analysis
CVE-2021-24008,CVE-2021-24008 - FortiDDoS FortiVoice FortiRecorder FortiMail Information Disclosure,2025-03-28T11:15:36.620000Z,2025-07-24T19:57:26.330000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2021-24008,psirt@fortinet.com,Analyzed
CVE-2025-31102,CVE-2025-31102 - WordPress Hostel plugin <= 1.1.5.5 - Reflected Cross Site Scripting (XSS) vulnerability,2025-03-28T10:15:18.390000Z,2025-03-28T18:11:40.180000Z,7.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31102,audit@patchstack.com,Awaiting Analysis
CVE-2025-31099,CVE-2025-31099 - WordPress Slider by BestWebSoft <= 1.1.0 - SQL Injection Vulnerability,2025-03-28T10:15:18.193000Z,2025-03-28T18:11:40.180000Z,7.6,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31099,audit@patchstack.com,Awaiting Analysis
CVE-2025-31096,CVE-2025-31096 - WordPress PostX <= 4.1.25 - Cross Site Scripting (XSS) Vulnerability,2025-03-28T10:15:18.013000Z,2025-03-28T18:11:40.180000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31096,audit@patchstack.com,Awaiting Analysis
CVE-2025-31094,CVE-2025-31094 - WordPress WP Posts Carousel <= 1.3.8 - Cross Site Scripting (XSS) Vulnerability,2025-03-28T10:15:17.830000Z,2025-03-28T18:11:40.180000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31094,audit@patchstack.com,Awaiting Analysis
CVE-2025-31093,CVE-2025-31093 - WordPress RPS Include Content <= 1.2.1 - Cross Site Scripting (XSS) Vulnerability,2025-03-28T10:15:17.640000Z,2025-03-28T18:11:40.180000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31093,audit@patchstack.com,Awaiting Analysis
CVE-2025-31090,CVE-2025-31090 - WordPress Dropdown Multisite selector < 0.9.4 - Cross Site Scripting (XSS) Vulnerability,2025-03-28T10:15:17.467000Z,2025-03-28T18:11:40.180000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31090,audit@patchstack.com,Awaiting Analysis
CVE-2025-31088,CVE-2025-31088 - WordPress Paid Member Subscriptions <= 2.14.3 - Cross Site Scripting (XSS) Vulnerability,2025-03-28T10:15:17.297000Z,2025-03-28T18:11:40.180000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31088,audit@patchstack.com,Awaiting Analysis
CVE-2025-31083,CVE-2025-31083 - WordPress Leaky Paywall <= 4.21.7 - Cross Site Scripting (XSS) Vulnerability,2025-03-28T10:15:17.123000Z,2025-03-28T18:11:40.180000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31083,audit@patchstack.com,Awaiting Analysis
CVE-2025-31079,CVE-2025-31079 - WordPress Usermaven plugin <= 1.2.1 - Cross Site Request Forgery (CSRF) vulnerability,2025-03-28T10:15:16.963000Z,2025-03-28T18:11:40.180000Z,4.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31079,audit@patchstack.com,Awaiting Analysis
CVE-2025-31077,CVE-2025-31077 - WordPress Ultimate Blocks plugin <= 3.2.7 - Cross Site Scripting (XSS) vulnerability,2025-03-28T10:15:16.793000Z,2025-03-28T18:11:40.180000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31077,audit@patchstack.com,Awaiting Analysis
CVE-2025-31076,CVE-2025-31076 - WordPress WP Compress for MainWP plugin <= 6.30.03 - Server Side Request Forgery (SSRF) vulnerability,2025-03-28T10:15:16.610000Z,2025-03-28T18:11:40.180000Z,4.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31076,audit@patchstack.com,Awaiting Analysis
CVE-2025-31075,CVE-2025-31075 - WordPress MicroPayments plugin <= 2.9.29 - Cross Site Scripting (XSS) vulnerability,2025-03-28T10:15:16.430000Z,2025-03-28T18:11:40.180000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31075,audit@patchstack.com,Awaiting Analysis
CVE-2025-31073,CVE-2025-31073 - WordPress Unlimited <= 1.45 - Cross Site Scripting (XSS) Vulnerability,2025-03-28T10:15:16.253000Z,2025-03-28T18:11:40.180000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31073,audit@patchstack.com,Awaiting Analysis
CVE-2025-27001,CVE-2025-27001 - WordPress Shipmondo plugin <= 5.0.3 - Authenticated Arbitrary WordPress Option Disclosure vulnerability,2025-03-28T10:15:15.953000Z,2025-03-28T18:11:40.180000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-27001,audit@patchstack.com,Awaiting Analysis
CVE-2024-12619,CVE-2024-12619 - Insufficient Granularity of Access Control in GitLab,2025-03-28T10:15:15.760000Z,2025-08-13T00:58:44.320000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-12619,cve@gitlab.com,Analyzed
CVE-2024-10307,CVE-2024-10307 - Allocation of Resources Without Limits or Throttling in GitLab,2025-03-28T10:15:15.427000Z,2025-08-13T01:05:13.467000Z,5.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-10307,cve@gitlab.com,Analyzed
CVE-2019-16149,CVE-2019-16149 - FortiClientEMS Cross-Site Scripting (XSS),2025-03-28T10:15:13.470000Z,2025-07-15T18:59:31.720000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2019-16149,psirt@fortinet.com,Analyzed
CVE-2025-27932,CVE-2025-27932 - HGW-BL1500HM Path Traversal Vulnerability,2025-03-28T09:15:14.967000Z,2025-03-28T18:11:40.180000Z,8.1,HIGH,CVSS 3.0,https://cvefeed.io/vuln/detail/CVE-2025-27932,vultures@jpcert.or.jp,Awaiting Analysis
CVE-2025-27726,CVE-2025-27726 - HGW-BL1500HM Path Traversal Vulnerability,2025-03-28T09:15:14.807000Z,2025-03-28T18:11:40.180000Z,2.1,LOW,CVSS 3.0,https://cvefeed.io/vuln/detail/CVE-2025-27726,vultures@jpcert.or.jp,Awaiting Analysis
CVE-2025-27718,CVE-2025-27718 - HGW-BL1500HM Path Traversal Vulnerability,2025-03-28T09:15:14.667000Z,2025-03-28T18:11:40.180000Z,8.8,HIGH,CVSS 3.0,https://cvefeed.io/vuln/detail/CVE-2025-27718,vultures@jpcert.or.jp,Awaiting Analysis
CVE-2025-27716,CVE-2025-27716 - HGW-BL1500HM Path Traversal Vulnerability,2025-03-28T09:15:14.510000Z,2025-03-28T18:11:40.180000Z,6.5,MEDIUM,CVSS 3.0,https://cvefeed.io/vuln/detail/CVE-2025-27716,vultures@jpcert.or.jp,Awaiting Analysis
CVE-2025-27574,CVE-2025-27574 - HGW-BL1500HM Cross-Site Scripting (XSS),2025-03-28T09:15:14.347000Z,2025-03-28T18:11:40.180000Z,3.6,LOW,CVSS 3.0,https://cvefeed.io/vuln/detail/CVE-2025-27574,vultures@jpcert.or.jp,Awaiting Analysis
CVE-2025-27567,CVE-2025-27567 - HGW-BL1500HM Cross-Site Scripting,2025-03-28T09:15:14.103000Z,2025-03-28T18:11:40.180000Z,5.4,MEDIUM,CVSS 3.0,https://cvefeed.io/vuln/detail/CVE-2025-27567,vultures@jpcert.or.jp,Awaiting Analysis
CVE-2025-1705,CVE-2025-1705 - tagDiv Composer <= 5.3 - Cross-Site Request Forgery to Stored Cross-Site Scripting,2025-03-28T09:15:13.917000Z,2025-03-28T18:11:40.180000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-1705,security@wordfence.com,Awaiting Analysis
CVE-2025-2578,CVE-2025-2578 - Booking for Appointments and Events Calendar – Amelia <= 1.2.19 - Unauthenticated Full Path Disclosure,2025-03-28T08:15:15.603000Z,2025-03-28T18:11:40.180000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-2578,security@wordfence.com,Awaiting Analysis
CVE-2025-2074,CVE-2025-2074 - Advanced Google reCAPTCHA <= 1.29 - Authenticated (Subscriber+) Limited SQL Injection via 'sSearch' Parameter,2025-03-28T08:15:15.430000Z,2025-03-28T18:11:40.180000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-2074,security@wordfence.com,Awaiting Analysis
CVE-2025-2485,CVE-2025-2485 - Drag and Drop Multiple File Upload for Contact Form 7 <= 1.3.8.7 - Unauthenticated PHP Object Injection via PHAR to Arbitrary File Deletion,2025-03-28T07:15:39.450000Z,2025-08-12T17:22:25.077000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-2485,security@wordfence.com,Analyzed
CVE-2025-2328,CVE-2025-2328 - Drag and Drop Multiple File Upload for Contact Form 7 <= 1.3.8.7 - Unauthenticated Arbitrary File Deletion,2025-03-28T07:15:39.243000Z,2025-08-12T17:29:27.360000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-2328,security@wordfence.com,Analyzed
CVE-2025-31335,CVE-2025-31335 - Apache OpenSAML C++ Library Signature Forgery,2025-03-28T06:15:34.723000Z,2025-03-28T18:11:40.180000Z,4.0,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31335,cve@mitre.org,Awaiting Analysis
CVE-2025-2804,CVE-2025-2804 - tagDiv Composer <= 5.3 - Reflected Cross-Site Scripting via 'account_id' and 'account_username',2025-03-28T06:15:34.157000Z,2025-03-28T18:11:40.180000Z,6.1,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-2804,security@wordfence.com,Awaiting Analysis
CVE-2025-2027,CVE-2025-2027 - ASUS System Analysis Double Free Vulnerability,2025-03-28T06:15:33.403000Z,2025-03-28T18:11:40.180000Z,5.9,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-2027,54bf65a7-a193-42d2-b1ba-8e150d3c35e1,Awaiting Analysis
CVE-2025-1762,CVE-2025-1762 - Event Tickets with Ticket Scanner < 2.5.4 - Arbitrary Tickets Deletion via CSRF,2025-03-28T06:15:32.770000Z,2025-04-17T13:48:32.093000Z,4.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-1762,contact@wpscan.com,Analyzed
CVE-2025-2294,CVE-2025-2294 - Kubio AI Page Builder <= 2.5.1 - Unauthenticated Local File Inclusion,2025-03-28T05:15:41.507000Z,2025-03-28T18:11:40.180000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-2294,security@wordfence.com,Awaiting Analysis
CVE-2025-2894,CVE-2025-2894 - Unitree Go1 Robot Dog Backdoor Control Channel,2025-03-28T03:15:18.780000Z,2025-04-03T15:15:48.053000Z,6.6,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-2894,cve@takeonme.org,Awaiting Analysis
CVE-2025-24386,CVE-2025-24386 - Dell Unity OS Command Injection Vulnerability,2025-03-28T03:15:18.620000Z,2025-07-08T16:32:16.767000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24386,security_alert@emc.com,Analyzed
CVE-2025-24385,CVE-2025-24385 - Dell Unity OS Command Injection,2025-03-28T03:15:18.453000Z,2025-07-08T16:32:24.280000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24385,security_alert@emc.com,Analyzed
CVE-2025-24381,CVE-2025-24381 - Dell Unity Open Redirect Vulnerability,2025-03-28T03:15:18.120000Z,2025-07-08T16:32:28.740000Z,8.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24381,security_alert@emc.com,Analyzed
CVE-2025-24380,CVE-2025-24380 - Dell Unity OS Command Injection,2025-03-28T03:15:17.953000Z,2025-07-08T16:32:33.037000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24380,security_alert@emc.com,Analyzed
CVE-2025-24379,CVE-2025-24379 - Dell Unity OS Command Injection,2025-03-28T03:15:17.783000Z,2025-07-08T16:32:40.003000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24379,security_alert@emc.com,Analyzed
CVE-2025-24378,CVE-2025-24378 - Dell Unity OS Command Injection,2025-03-28T03:15:17.617000Z,2025-07-08T16:32:45.970000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24378,security_alert@emc.com,Analyzed
CVE-2025-24377,CVE-2025-24377 - Dell Unity OS Command Injection,2025-03-28T03:15:17.460000Z,2025-07-08T16:32:51.783000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24377,security_alert@emc.com,Analyzed
CVE-2025-23383,CVE-2025-23383 - Dell Unity OS Command Injection Vulnerability,2025-03-28T03:15:17.297000Z,2025-07-08T16:32:55.733000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-23383,security_alert@emc.com,Analyzed
CVE-2024-49601,CVE-2024-49601 - Dell Unity OS Command Injection,2025-03-28T03:15:16.650000Z,2025-07-08T16:33:01.010000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-49601,security_alert@emc.com,Analyzed
CVE-2024-13939,CVE-2024-13939 - String::Compare::ConstantTime for Perl through 0.321 is vulnerable to timing attacks that allow an attacker to guess the length of a secret string,2025-03-28T03:15:15.720000Z,2025-04-11T18:10:56.160000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-13939,9b29abf9-4ab0-4765-b253-1875cd9b441e,Analyzed
CVE-2025-24383,CVE-2025-24383 - Dell Unity OS Command Injection Vulnerability,2025-03-28T02:15:14.367000Z,2025-07-08T16:33:05.830000Z,9.1,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24383,security_alert@emc.com,Analyzed
CVE-2025-24382,CVE-2025-24382 - Dell Unity OS Command Injection,2025-03-28T02:15:14.217000Z,2025-07-08T16:33:10.570000Z,7.3,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-24382,security_alert@emc.com,Analyzed
CVE-2025-22398,"CVE-2025-22398 - ""Dell Unity OS Command Injection Vulnerability""",2025-03-28T02:15:14.063000Z,2025-07-08T16:33:14.673000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-22398,security_alert@emc.com,Analyzed
CVE-2024-49565,CVE-2024-49565 - Dell Unity OS Command Injection,2025-03-28T02:15:13.810000Z,2025-07-08T16:33:18.680000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-49565,security_alert@emc.com,Analyzed
CVE-2024-49564,CVE-2024-49564 - Dell Unity OS Command Injection,2025-03-28T02:15:13.670000Z,2025-07-08T16:33:22.117000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-49564,security_alert@emc.com,Analyzed
CVE-2024-49563,CVE-2024-49563 - Dell Unity OS Command Injection Vulnerability,2025-03-28T02:15:13.510000Z,2025-07-08T16:25:00.350000Z,7.8,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-49563,security_alert@emc.com,Undergoing Analysis
CVE-2025-1860,CVE-2025-1860 - Data::Entropy for Perl uses insecure rand() function for cryptographic functions,2025-03-28T01:15:16.063000Z,2025-09-05T14:15:43.357000Z,7.7,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-1860,9b29abf9-4ab0-4765-b253-1875cd9b441e,Awaiting Analysis
CVE-2025-31092,CVE-2025-31092 - WordPress Click to Chat – WP Support All-in-One Floating Widget plugin <= 2.3.4 - Cross Site Scripting (XSS) vulnerability,2025-03-28T00:15:14.283000Z,2025-03-28T18:11:40.180000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31092,audit@patchstack.com,Awaiting Analysis
CVE-2025-30232,CVE-2025-30232 - Exim Use-After-Free Privilege Escalation,2025-03-28T00:15:14.130000Z,2025-09-30T21:52:55.007000Z,8.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-30232,cve@mitre.org,Analyzed
CVE-2025-31101,CVE-2025-31101 - WordPress VaultRE Contact Form 7 plugin <= 1.0 - Cross Site Scripting (XSS) vulnerability,2025-03-27T23:15:35.980000Z,2025-03-28T18:11:40.180000Z,5.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31101,audit@patchstack.com,Awaiting Analysis
CVE-2025-31031,CVE-2025-31031 - WordPress Job Colors for WP Job Manager plugin <= 1.0.4 - Cross Site Scripting (XSS) vulnerability,2025-03-27T23:15:35.850000Z,2025-03-28T18:11:40.180000Z,5.9,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-31031,audit@patchstack.com,Awaiting Analysis
CVE-2025-2888,CVE-2025-2888 - Improper timestamp caching during snapshot rollback in tough,2025-03-27T23:15:35.717000Z,2025-09-19T14:32:42.330000Z,5.7,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-2888,ff89ba41-3aa1-4d27-914a-91399e9639e5,Analyzed
CVE-2025-2887,CVE-2025-2887 - Failure to detect delegated target rollback in tough,2025-03-27T23:15:35.560000Z,2025-09-19T14:30:31.773000Z,5.7,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-2887,ff89ba41-3aa1-4d27-914a-91399e9639e5,Analyzed
CVE-2025-2886,CVE-2025-2886 - Terminating targets role delegations are not respected in tough,2025-03-27T23:15:35.410000Z,2025-09-19T14:31:26.013000Z,5.7,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-2886,ff89ba41-3aa1-4d27-914a-91399e9639e5,Analyzed
CVE-2025-2885,CVE-2025-2885 - Root metadata version not validated in tough,2025-03-27T23:15:35.240000Z,2025-09-19T14:31:49.600000Z,5.7,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-2885,ff89ba41-3aa1-4d27-914a-91399e9639e5,Analyzed
CVE-2025-2878,CVE-2025-2878 - Kentico CMS Additional Database Installation Wizard install.aspx cross site scripting,2025-03-27T23:15:35.067000Z,2025-03-28T18:11:40.180000Z,4.8,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-2878,cna@vuldb.com,Awaiting Analysis
CVE-2025-28253,CVE-2025-28253 - MainWP Dashboard XSS Injection,2025-03-27T23:15:34.867000Z,2025-04-07T20:15:20.173000Z,0.0,,,https://cvefeed.io/vuln/detail/CVE-2025-28253,cve@mitre.org,Rejected
CVE-2025-26956,CVE-2025-26956 - WordPress Traveler theme <= 3.1.8 - Broken Access Control vulnerability,2025-03-27T22:15:17.717000Z,2025-03-28T18:11:40.180000Z,7.6,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-26956,audit@patchstack.com,Awaiting Analysis
CVE-2025-26898,CVE-2025-26898 - WordPress Traveler theme <= 3.1.8 - SQL Injection vulnerability,2025-03-27T22:15:17.573000Z,2025-03-28T18:11:40.180000Z,9.3,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-26898,audit@patchstack.com,Awaiting Analysis
CVE-2025-26890,CVE-2025-26890 - WordPress HUSKY plugin <= 1.3.6.4 - Local File Inclusion vulnerability,2025-03-27T22:15:17.440000Z,2025-03-28T18:11:40.180000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-26890,audit@patchstack.com,Awaiting Analysis
CVE-2025-26874,CVE-2025-26874 - WordPress MemberSpace plugin <= 2.1.13 - Reflected Cross Site Scripting (XSS) vulnerability,2025-03-27T22:15:17.293000Z,2025-03-28T18:11:40.180000Z,7.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-26874,audit@patchstack.com,Awaiting Analysis
CVE-2025-26873,CVE-2025-26873 - WordPress Traveler theme < 3.2.1 - PHP Object Injection vulnerability,2025-03-27T22:15:17.150000Z,2025-06-09T09:15:21.717000Z,9.0,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-26873,audit@patchstack.com,Awaiting Analysis
CVE-2025-26733,CVE-2025-26733 - WordPress Traveler theme <= 3.1.8 - Broken Access Control vulnerability,2025-03-27T22:15:17.003000Z,2025-03-28T18:11:40.180000Z,8.2,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-26733,audit@patchstack.com,Awaiting Analysis
CVE-2025-22740,CVE-2025-22740 - WordPress Sensei LMS plugin <= 4.24.4 - Broken Access Control vulnerability,2025-03-27T22:15:16.747000Z,2025-03-28T18:11:40.180000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-22740,audit@patchstack.com,Awaiting Analysis
CVE-2025-22739,CVE-2025-22739 - WordPress LearnPress plugin <= 4.2.7.5 - Broken Access Control vulnerability,2025-03-27T22:15:16.590000Z,2025-03-28T18:11:40.180000Z,5.3,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-22739,audit@patchstack.com,Awaiting Analysis
CVE-2024-55070,CVE-2024-55070 - Hay-Kot Mealie Broken Object Level Authorization Vulnerability,2025-03-27T20:15:27.247000Z,2025-04-11T17:04:33.603000Z,3.1,LOW,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-55070,cve@mitre.org,Analyzed
CVE-2025-30093,CVE-2025-30093 - HTCondor Authorization Bypass Vulnerability,2025-03-27T19:15:49.677000Z,2025-04-30T16:43:08.213000Z,8.1,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-30093,cve@mitre.org,Analyzed
CVE-2025-29306,CVE-2025-29306 - FoxCMS Remote Code Execution Vulnerability,2025-03-27T19:15:49.290000Z,2025-06-09T18:02:02.093000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-29306,cve@mitre.org,Analyzed
CVE-2024-55073,"CVE-2024-55073 - ""Mealie Object Level Authorization Bypass""",2025-03-27T19:15:48.437000Z,2025-04-11T17:59:53.620000Z,7.6,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-55073,cve@mitre.org,Analyzed
CVE-2024-55072,CVE-2024-55072 - Hay-Kot Mealie Object Level Authorization Bypass,2025-03-27T19:15:48.330000Z,2025-04-30T16:42:57.130000Z,5.4,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2024-55072,cve@mitre.org,Analyzed
CVE-2023-38272,CVE-2023-38272 - IBM Cloud Pak System information disclosure,2025-03-27T18:17:29.347000Z,2025-08-18T12:46:11.270000Z,7.5,HIGH,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2023-38272,psirt@us.ibm.com,Analyzed
CVE-2023-37405,CVE-2023-37405 - IBM Cloud Pak System information disclosure,2025-03-27T18:17:28.463000Z,2025-08-18T18:46:32.490000Z,6.5,MEDIUM,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2023-37405,psirt@us.ibm.com,Analyzed
CVE-2025-30367,CVE-2025-30367 - WeGIA SQL Injection Vulnerability in nextPage Parameter on control.php Endpoint,2025-03-27T17:15:58.237000Z,2025-04-10T14:39:09.080000Z,10.0,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-30367,security-advisories@github.com,Analyzed
CVE-2025-30366,CVE-2025-30366 - WeGIA vulnerable to Stored XSS in personalizacao.php,2025-03-27T17:15:58.047000Z,2025-04-10T14:51:47.070000Z,6.2,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-30366,security-advisories@github.com,Analyzed
CVE-2025-30365,CVE-2025-30365 - SQL Injection in query_geracao_auto.php,2025-03-27T17:15:57.880000Z,2025-04-10T15:02:52.833000Z,9.8,CRITICAL,CVSS 3.1,https://cvefeed.io/vuln/detail/CVE-2025-30365,security-advisories@github.com,Analyzed
CVE-2025-30364,CVE-2025-30364 - WeGIA vulnerable to SQL Injection (Blind Time-Based) in remuneracao.php parameter id_funcionario,2025-03-27T17:15:57.720000Z,2025-04-10T15:08:41.913000Z,10.0,CRITICAL,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-30364,security-advisories@github.com,Analyzed
CVE-2025-30363,CVE-2025-30363 - WeGIA vulnerable to Stored XSS in documentos_funcionario.php parameter dados_addInfo,2025-03-27T17:15:57.543000Z,2025-04-10T15:09:44.697000Z,6.4,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-30363,security-advisories@github.com,Analyzed
CVE-2025-30362,CVE-2025-30362 - WeGIA vulnerable to Stored XSS in documentos_funcionario.php parameter id,2025-03-27T17:15:57.357000Z,2025-04-10T15:14:58.300000Z,6.4,MEDIUM,CVSS 4.0,https://cvefeed.io/vuln/detail/CVE-2025-30362,security-advisories@github.com,Analyzed
